"","months","neighbourhood_cleansed","price","number_of_reviews","review_count_change","city"
"283",2021-01-01,"Ku-Ring-Gai",127.265306122449,13.2585034013605,56,"sydney"
"284",2021-01-01,"Lane Cove",114.767346938776,13.3265306122449,26,"sydney"
"285",2021-01-01,"Leichhardt",158.625,19.9853723404255,125,"sydney"
"286",2021-01-01,"Liverpool",106.202898550725,13.6014492753623,40,"sydney"
"287",2021-01-01,"Manly",182.724592707525,13.4398758727696,200,"sydney"
"288",2021-01-01,"Marrickville",104.572483841182,14.7460757156048,192,"sydney"
"289",2021-01-01,"Mosman",166.96875,18.2875,64,"sydney"
"290",2021-01-01,"North Sydney",142.330889092576,15.4115490375802,229,"sydney"
"291",2021-01-01,"Parramatta",102.413407821229,12.3314711359404,105,"sydney"
"292",2021-01-01,"Penrith",127.006289308176,24.3836477987421,136,"sydney"
"293",2021-01-01,"Pittwater",212.831946755408,34.1763727121464,167,"sydney"
"294",2021-01-01,"Randwick",130.122206200433,8.4282624369142,319,"sydney"
"295",2021-01-01,"Rockdale",99.346016646849,13.4149821640904,163,"sydney"
"296",2021-01-01,"Ryde",94.6535836177474,10.9044368600683,154,"sydney"
"297",2021-01-01,"Strathfield",85.7225433526011,11.9595375722543,34,"sydney"
"298",2021-01-01,"Sutherland Shire",148.354545454545,28.4477272727273,305,"sydney"
"299",2021-01-01,"Sydney",135.023445595855,20.8512953367876,1900,"sydney"
"300",2021-01-01,"The Hills Shire",99.8949275362319,16.7246376811594,79,"sydney"
"301",2021-01-01,"Warringah",159.809274495138,11.0134629768138,150,"sydney"
"302",2021-01-01,"Waverley",153.947775628627,11.093085106383,599,"sydney"
"303",2021-01-01,"Willoughby",123.864559819413,11.8758465011287,74,"sydney"
"304",2021-01-01,"Woollahra",154.521440823328,11.4133790737564,116,"sydney"
"305",2021-02-01,"Ashfield",102.892,8.9,25,"sydney"
"306",2021-02-01,"Auburn",112.010840108401,17.9512195121951,107,"sydney"
"307",2021-02-01,"Bankstown",90.7411764705882,11.2156862745098,32,"sydney"
"308",2021-02-01,"Blacktown",74.9814126394052,11.0669144981413,35,"sydney"
"309",2021-02-01,"Botany Bay",102.085667215815,13.5189456342669,41,"sydney"
"310",2021-02-01,"Burwood",90.5418502202643,9.5726872246696,38,"sydney"
"311",2021-02-01,"Camden",113.7,17.28,10,"sydney"
"312",2021-02-01,"Campbelltown",117.245098039216,14.5,18,"sydney"
"313",2021-02-01,"Canada Bay",120.232044198895,10.5414364640884,44,"sydney"
"314",2021-02-01,"Canterbury",89.1575757575758,9.50606060606061,19,"sydney"
"315",2021-02-01,"City Of Kogarah",90.7342995169082,14.5458937198068,34,"sydney"
"316",2021-02-01,"Fairfield",86.8809523809524,20.6785714285714,36,"sydney"
"317",2021-02-01,"Holroyd",82.5106382978723,9.12765957446809,12,"sydney"
"318",2021-02-01,"Hornsby",108.380208333333,19.1197916666667,144,"sydney"
"319",2021-02-01,"Hunters Hill",153.974358974359,14.8461538461538,3,"sydney"
"320",2021-02-01,"Hurstville",90.2824858757062,10.8757062146893,19,"sydney"
"321",2021-02-01,"Ku-Ring-Gai",126.094405594406,13.6363636363636,44,"sydney"
"322",2021-02-01,"Lane Cove",113.379166666667,13.6916666666667,43,"sydney"
"323",2021-02-01,"Leichhardt",158.187584345479,19.7219973009447,107,"sydney"
"324",2021-02-01,"Liverpool",107.507462686567,14.0746268656716,26,"sydney"
"325",2021-02-01,"Manly",179.708527131783,13.4922480620155,309,"sydney"
"326",2021-02-01,"Marrickville",105.322253000923,14.6057248384118,129,"sydney"
"327",2021-02-01,"Mosman",172.395136778115,18.1398176291793,70,"sydney"
"328",2021-02-01,"North Sydney",143.436062557498,15.1168353265869,236,"sydney"
"329",2021-02-01,"Parramatta",100.163227016886,12.609756097561,84,"sydney"
"330",2021-02-01,"Penrith",129.391025641026,25.8974358974359,116,"sydney"
"331",2021-02-01,"Pittwater",212.599025974026,34.6493506493507,490,"sydney"
"332",2021-02-01,"Randwick",128.820384889522,8.43549536707056,332,"sydney"
"333",2021-02-01,"Rockdale",97.1414752116082,13.2079806529625,90,"sydney"
"334",2021-02-01,"Ryde",96.4415807560137,10.8986254295533,104,"sydney"
"335",2021-02-01,"Strathfield",85.7151162790698,11.7325581395349,42,"sydney"
"336",2021-02-01,"Sutherland Shire",146.359908883827,29.125284738041,337,"sydney"
"337",2021-02-01,"Sydney",135.653946340193,20.4749934878875,1404,"sydney"
"338",2021-02-01,"The Hills Shire",102.601449275362,17.1920289855072,79,"sydney"
