"","months","neighbourhood_cleansed","price","city","state"
"182",2020-11-01,"Bayside",138.725631768953,"melbourne","Victoria"
"183",2020-11-01,"Boroondara",104.92803030303,"melbourne","Victoria"
"184",2020-11-01,"Brimbank",79.9787234042553,"melbourne","Victoria"
"185",2020-11-01,"Cardinia",140.18320610687,"melbourne","Victoria"
"186",2020-11-01,"Casey",90.0538922155689,"melbourne","Victoria"
"187",2020-11-01,"Darebin",92.5722222222222,"melbourne","Victoria"
"188",2020-11-01,"Frankston",121.162162162162,"melbourne","Victoria"
"189",2020-11-01,"Glen Eira",93.7873210633947,"melbourne","Victoria"
"190",2020-11-01,"Greater Dandenong",95.8343949044586,"melbourne","Victoria"
"191",2020-11-01,"Hobsons Bay",130.194029850746,"melbourne","Victoria"
"192",2020-11-01,"Hume",88.6626506024096,"melbourne","Victoria"
"193",2020-11-01,"Kingston",116.898113207547,"melbourne","Victoria"
"194",2020-11-01,"Knox",101.013698630137,"melbourne","Victoria"
"195",2020-11-01,"Manningham",108.072289156627,"melbourne","Victoria"
"196",2020-11-01,"Maribyrnong",92.8093220338983,"melbourne","Victoria"
"197",2020-11-01,"Maroondah",113.813953488372,"melbourne","Victoria"
"198",2020-11-01,"Melbourne",118.97653461813,"melbourne","Victoria"
"199",2020-11-01,"Melton",92.5813953488372,"melbourne","Victoria"
"200",2020-11-01,"Monash",91.9771241830065,"melbourne","Victoria"
"201",2020-11-01,"Moonee Valley",95.5240384615385,"melbourne","Victoria"
"202",2020-11-01,"Moreland",91.6105398457584,"melbourne","Victoria"
"203",2020-11-01,"Nillumbik",137.808219178082,"melbourne","Victoria"
"204",2020-11-01,"Port Phillip",120.118854307623,"melbourne","Victoria"
"205",2020-11-01,"Stonnington",114.36411716843,"melbourne","Victoria"
"206",2020-11-01,"Whitehorse",94.1566265060241,"melbourne","Victoria"
"207",2020-11-01,"Whittlesea",77.7304964539007,"melbourne","Victoria"
"208",2020-11-01,"Wyndham",99.9326484018265,"melbourne","Victoria"
"209",2020-11-01,"Yarra",118.550550206327,"melbourne","Victoria"
"210",2020-11-01,"Yarra Ranges",182.046222030981,"melbourne","Victoria"
"211",2020-12-01,"Banyule",96.1153846153846,"melbourne","Victoria"
"212",2020-12-01,"Bayside",144.038181818182,"melbourne","Victoria"
"213",2020-12-01,"Boroondara",109.216730038023,"melbourne","Victoria"
"214",2020-12-01,"Brimbank",83.6703703703704,"melbourne","Victoria"
"215",2020-12-01,"Cardinia",148.817829457364,"melbourne","Victoria"
"216",2020-12-01,"Casey",96.3263473053892,"melbourne","Victoria"
"217",2020-12-01,"Darebin",93.5908256880734,"melbourne","Victoria"
"218",2020-12-01,"Frankston",128.312925170068,"melbourne","Victoria"
"219",2020-12-01,"Glen Eira",95.425702811245,"melbourne","Victoria"
"220",2020-12-01,"Greater Dandenong",97.364238410596,"melbourne","Victoria"
"221",2020-12-01,"Hobsons Bay",128.730569948187,"melbourne","Victoria"
"222",2020-12-01,"Hume",95.6946107784431,"melbourne","Victoria"
"223",2020-12-01,"Kingston",122.504184100418,"melbourne","Victoria"
"224",2020-12-01,"Knox",102.709459459459,"melbourne","Victoria"
"225",2020-12-01,"Manningham",111.360550847458,"melbourne","Victoria"
"226",2020-12-01,"Maribyrnong",101.230853391685,"melbourne","Victoria"
"227",2020-12-01,"Maroondah",113.918604651163,"melbourne","Victoria"
"228",2020-12-01,"Melbourne",125.37137892995,"melbourne","Victoria"
"229",2020-12-01,"Melton",93.2808988764045,"melbourne","Victoria"
"230",2020-12-01,"Monash",93.8534201954397,"melbourne","Victoria"
"231",2020-12-01,"Moonee Valley",99.9458598726115,"melbourne","Victoria"
"232",2020-12-01,"Moreland",93.6157760814249,"melbourne","Victoria"
"233",2020-12-01,"Nillumbik",139.337837837838,"melbourne","Victoria"
"234",2020-12-01,"Port Phillip",125.193370165746,"melbourne","Victoria"
"235",2020-12-01,"Stonnington",118.762428687857,"melbourne","Victoria"
"236",2020-12-01,"Whitehorse",97.5824561403509,"melbourne","Victoria"
"237",2020-12-01,"Whittlesea",80.5395683453237,"melbourne","Victoria"
"238",2020-12-01,"Wyndham",100.173255813953,"melbourne","Victoria"
"239",2020-12-01,"Yarra",121.656472261735,"melbourne","Victoria"
"240",2020-12-01,"Yarra Ranges",185.545138888889,"melbourne","Victoria"
"241",2021-01-01,"Banyule",94.9086538461538,"melbourne","Victoria"
"242",2021-01-01,"Bayside",141.459259259259,"melbourne","Victoria"
"243",2021-01-01,"Boroondara",107.632887189293,"melbourne","Victoria"
"244",2021-01-01,"Brimbank",82.0802919708029,"melbourne","Victoria"
"245",2021-01-01,"Cardinia",149.515873015873,"melbourne","Victoria"
"246",2021-01-01,"Casey",92.4298780487805,"melbourne","Victoria"
"247",2021-01-01,"Darebin",93.6678966789668,"melbourne","Victoria"
"248",2021-01-01,"Frankston",128.278523489933,"melbourne","Victoria"
"249",2021-01-01,"Glen Eira",95.8630952380952,"melbourne","Victoria"
"250",2021-01-01,"Greater Dandenong",96.8076923076923,"melbourne","Victoria"
"251",2021-01-01,"Hobsons Bay",132.401041666667,"melbourne","Victoria"
"252",2021-01-01,"Hume",96.2439024390244,"melbourne","Victoria"
"253",2021-01-01,"Kingston",125.412393162393,"melbourne","Victoria"
"254",2021-01-01,"Knox",102.070469798658,"melbourne","Victoria"
"255",2021-01-01,"Manningham",107.946502057613,"melbourne","Victoria"
