"","months","neighbourhood_cleansed","price","city","state"
"384",2021-04-01,"Blacktown",79.6679104477612,"sydney","New South Wales"
"385",2021-04-01,"Botany Bay",100.066666666667,"sydney","New South Wales"
"386",2021-04-01,"Burwood",95.4311111111111,"sydney","New South Wales"
"387",2021-04-01,"Camden",102.795918367347,"sydney","New South Wales"
"388",2021-04-01,"Campbelltown",114.156862745098,"sydney","New South Wales"
"389",2021-04-01,"Canada Bay",123.434659090909,"sydney","New South Wales"
"390",2021-04-01,"Canterbury",88.7836990595611,"sydney","New South Wales"
"391",2021-04-01,"City Of Kogarah",88.8594594594595,"sydney","New South Wales"
"392",2021-04-01,"Fairfield",88.6292134831461,"sydney","New South Wales"
"393",2021-04-01,"Holroyd",82.1923076923077,"sydney","New South Wales"
"394",2021-04-01,"Hornsby",111.429319371728,"sydney","New South Wales"
"395",2021-04-01,"Hunters Hill",149.634146341463,"sydney","New South Wales"
"396",2021-04-01,"Hurstville",95.7087912087912,"sydney","New South Wales"
"397",2021-04-01,"Ku-Ring-Gai",126.189090909091,"sydney","New South Wales"
"398",2021-04-01,"Lane Cove",115.780172413793,"sydney","New South Wales"
"399",2021-04-01,"Leichhardt",157.67816091954,"sydney","New South Wales"
"400",2021-04-01,"Liverpool",111.28813559322,"sydney","New South Wales"
"401",2021-04-01,"Manly",179.693535514765,"sydney","New South Wales"
"402",2021-04-01,"Marrickville",106.278504672897,"sydney","New South Wales"
"403",2021-04-01,"Mosman",170.127795527157,"sydney","New South Wales"
"404",2021-04-01,"North Sydney",143.902394106814,"sydney","New South Wales"
"405",2021-04-01,"Parramatta",104.029354207436,"sydney","New South Wales"
"406",2021-04-01,"Penrith",134.993670886076,"sydney","New South Wales"
"407",2021-04-01,"Pittwater",212.028813559322,"sydney","New South Wales"
"408",2021-04-01,"Randwick",127.732007233273,"sydney","New South Wales"
"409",2021-04-01,"Rockdale",98.3543209876543,"sydney","New South Wales"
"410",2021-04-01,"Ryde",96.485347985348,"sydney","New South Wales"
"411",2021-04-01,"Strathfield",88.1627906976744,"sydney","New South Wales"
"412",2021-04-01,"Sutherland Shire",149.676674364896,"sydney","New South Wales"
"413",2021-04-01,"Sydney",135.98379254457,"sydney","New South Wales"
"414",2021-04-01,"The Hills Shire",98.7976653696498,"sydney","New South Wales"
"415",2021-04-01,"Warringah",161.079305135952,"sydney","New South Wales"
"416",2021-04-01,"Waverley",152.596910812157,"sydney","New South Wales"
"417",2021-04-01,"Willoughby",123.934272300469,"sydney","New South Wales"
"418",2021-04-01,"Woollahra",153.495860165593,"sydney","New South Wales"
